item_id,properties,
1162219,Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Wheelchair Accessible|Cable TV|Hotel Bar|Satisfactory Rating|Room Service|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Hairdryer|From 3 Stars|Good Rating|Radio|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Conference Rooms|3 Star|Sauna|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
1163199,Satellite TV|Safe (Hotel)|Hotel|Reception (24/7)|Massage|Hotel Bar|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|Steam Room|Spa Hotel|Cot|Gym|Hairdryer|Beach|Beauty Salon|Good Rating|4 Star|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Spa (Wellness Facility)|Restaurant|Bungalows|Conference Rooms|Sauna|Electric Kettle|Non-Smoking Rooms|Playground|Car Park|Jacuzzi (Hotel)|Excellent Rating|Computer with Internet|Pet Friendly|WiFi (Rooms)|Central Heating,
1164607,Satellite TV|Diving|Telephone|Hotel|Reception (24/7)|Air Conditioning|Hotel Bar|2 Star|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Direct beach access|Shower|Beach|Good Rating|Table Tennis|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Halal Food|Non-Smoking Rooms|Playground|Safe (Rooms)|WiFi (Rooms)|Central Heating,
1169728,Satellite TV|Diving|Cosmetic Mirror|Safe (Hotel)|Telephone|On-Site Boutique Shopping|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Bathtub|Room Service|Hiking Trail|Towels|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Health Retreat|Beach|Convention Hotel|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Halal Food|Conference Rooms|Electric Kettle|Accessible Hotel|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Flatscreen TV|Large Groups|Doctor On-Site|Fridge|WiFi (Rooms)|Serviced Apartment|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift,
1171219,Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Cot|Hairdryer|From 3 Stars|Good Rating|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|From 2 Stars|Conference Rooms|3 Star|Non-Smoking Rooms|Car Park|Concierge|Childcare|Pet Friendly|WiFi (Rooms)|Lift|Central Heating,
1171911,Golf Course|Sailing|Airport Shuttle|Diving|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Direct beach access|Shower|Spa Hotel|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|Beauty Salon|From 3 Stars|Good Rating|4 Star|From 4 Stars|Organised Activities|Deck Chairs|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Surfing|Hot Stone Massage|Openable Windows|Spa (Wellness Facility)|Restaurant|Design Hotel|Laundry Service|Free WiFi (Combined)|Romantic|Boat Rental|Gay-friendly|From 2 Stars|Conference Rooms|Sauna|Bike Rental|Free WiFi (Rooms)|Playground|Eco-Friendly hotel|Car Park|Concierge|Safe (Rooms)|Fitness|Jacuzzi (Hotel)|Flatscreen TV|Honeymoon|Beach Bar|Boutique Hotel|Singles|Hairdresser|Excellent Rating|Body Treatments|Childcare|Pet Friendly|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas),
1172033,Satisfactory Rating|Very Good Rating|Television|Shower|Cot|Beach|Good Rating|Bed & Breakfast|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Free WiFi (Rooms)|Car Park|Safe (Rooms)|Excellent Rating|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating,
1172511,Cosmetic Mirror|Cable TV|Pool Table|Satisfactory Rating|Very Good Rating|Television|Business Hotel|Shower|Microwave|Hairdryer|Beach|Accessible Parking|From 3 Stars|Good Rating|From 4 Stars|Family Friendly|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Ironing Board|Hostel|Free WiFi (Combined)|Gay-friendly|From 2 Stars|Electric Kettle|Self Catering|Free WiFi (Rooms)|Car Park|Flatscreen TV|Large Groups|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine,
1178996,Telephone|Hotel|Air Conditioning|Bathtub|Television|Shower|Hairdryer|Ski Resort|From 3 Stars|Restaurant|Ironing Board|From 2 Stars|3 Star|Electric Kettle|Non-Smoking Rooms|Car Park|Computer with Internet|Fridge,
1181180,Satellite TV|Hotel|Reception (24/7)|Wheelchair Accessible|Country Hotel|Massage|Hotel Bar|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Spa Hotel|Cot|Ski Resort|From 3 Stars|Good Rating|Family Friendly|Skiing|Desk|Spa (Wellness Facility)|Restaurant|From 2 Stars|Conference Rooms|3 Star|Sauna|Non-Smoking Rooms|Car Park|Jacuzzi (Hotel)|Large Groups|Computer with Internet|Pet Friendly|Central Heating,
1181520,Sailing|Diving|Safe (Hotel)|Telephone|Bathtub|Satisfactory Rating|Terrace (Hotel)|Television|Business Hotel|Shower|Cot|Hairdryer|Beach|Accessible Parking|From 3 Stars|Desk|Openable Windows|Express Check-In / Check-Out|Free WiFi (Combined)|From 2 Stars|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Flatscreen TV|Hostal (ES)|Pet Friendly|Volleyball|WiFi (Rooms)|Central Heating,
1182136,Cosmetic Mirror|Telephone|Air Conditioning|Television|Spa Hotel|Organised Activities|Desk|Restaurant|Conference Rooms|House / Apartment|Car Park|Fridge,
1182144,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Beach|Good Rating|Deck Chairs|Balcony|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Free WiFi (Combined)|Gay-friendly|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Flatscreen TV|Excellent Rating|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Serviced Apartment|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating,
1182292,Satellite TV|Golf Course|Sailing|Diving|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Air Conditioning|Sun Umbrellas|Hotel Bar|Pool Table|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Direct beach access|Shower|Microwave|Swimming Pool (Outdoor)|Beach|From 3 Stars|Good Rating|Deck Chairs|Family Friendly|WiFi (Public Areas)|Surfing|Openable Windows|Restaurant|Tennis Court|Romantic|Boat Rental|From 2 Stars|Business Centre|Bowling|3 Star|Electric Kettle|Self Catering|Non-Smoking Rooms|Car Park|Concierge|Fan|Computer with Internet|Pet Friendly|Volleyball|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Central Heating,
1184884,Airport Shuttle|Hotel|Air Conditioning|Massage|Room Service|Hiking Trail|Luxury Hotel|Television|Shower|Spa Hotel|Hairdryer|From 3 Stars|4 Star|From 4 Stars|Openable Windows|From 2 Stars|Electric Kettle|Non-Smoking Rooms|Car Park|Safe (Rooms)|Body Treatments|Fridge|Central Heating,
1187000,Airport Shuttle|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|On-Site Boutique Shopping|Reception (24/7)|Air Conditioning|Cable TV|Massage|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Hairdryer|Ski Resort|Nightclub|From 3 Stars|Good Rating|Organised Activities|Deck Chairs|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Business Centre|Bowling|3 Star|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fitness|Jacuzzi (Hotel)|Volleyball|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating,
1187740,Satellite TV|Sailing|Airport Shuttle|Hotel|Sun Umbrellas|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Direct beach access|Shower|Swimming Pool (Outdoor)|Gym|Beach|Beauty Salon|Good Rating|4 Star|Table Tennis|Deck Chairs|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Free WiFi (Combined)|Boat Rental|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Hairdresser|Excellent Rating|Body Treatments|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine,
1187866,Hotel|Air Conditioning|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Electric Kettle|Free WiFi (Rooms)|WiFi (Rooms)|Free WiFi (Public Areas),
1188172,Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Satisfactory Rating|Television|Business Hotel|Shower|Good Rating|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Tennis Court|From 2 Stars|Electric Kettle|Free WiFi (Rooms)|Fitness|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
1189328,Satellite TV|Golf Course|Safe (Hotel)|Telephone|Hotel|Wheelchair Accessible|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Towels|Television|Business Hotel|Shower|Steam Room|Cot|Gym|Hairdryer|From 3 Stars|Good Rating|Radio|4 Star|From 4 Stars|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Spa (Wellness Facility)|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Romantic|From 2 Stars|Business Centre|Conference Rooms|Sauna|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Large Groups|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
1190560,Satellite TV|Sitting Area (Rooms)|Wheelchair Accessible|Air Conditioning|Country Hotel|Cable TV|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Cot|Hairdryer|Accessible Parking|Good Rating|Radio|Family Friendly|Balcony|WiFi (Public Areas)|Surfing|Openable Windows|Express Check-In / Check-Out|Ironing Board|Free WiFi (Combined)|Romantic|Gay-friendly|Conference Rooms|Electric Kettle|House / Apartment|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Eco-Friendly hotel|Car Park|Flatscreen TV|Honeymoon|Singles|Excellent Rating|Childcare|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating,
1193682,Satellite TV|Hotel|Hotel Bar|2 Star|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|Cot|Hairdryer|Good Rating|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Gay-friendly|From 2 Stars|Non-Smoking Rooms|Car Park|Computer with Internet|Pet Friendly|WiFi (Rooms)|Central Heating,
1194024,Sitting Area (Rooms)|Wheelchair Accessible|Air Conditioning|Sun Umbrellas|Satisfactory Rating|Terrace (Hotel)|Television|Direct beach access|Shower|Microwave|Cot|Hairdryer|Beach|From 3 Stars|Good Rating|From 4 Stars|Deck Chairs|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Ironing Board|Free WiFi (Combined)|Gay-friendly|From 2 Stars|Solarium|Electric Kettle|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Flatscreen TV|Childcare|Computer with Internet|Fridge|WiFi (Rooms)|Serviced Apartment|Free WiFi (Public Areas)|Washing Machine|Central Heating,
1194030,Airport Shuttle|Safe (Hotel)|Telephone|Sitting Area (Rooms)|Reception (24/7)|Cable TV|Hotel Bar|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Microwave|Good Rating|Organised Activities|WiFi (Public Areas)|Express Check-In / Check-Out|Laundry Service|Free WiFi (Combined)|Electric Kettle|Porter|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Fan|Large Groups|Singles|Hostal (ES)|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift,
1194380,Satellite TV|Golf Course|Sailing|Safe (Hotel)|Telephone|Sitting Area (Rooms)|Wheelchair Accessible|Hypoallergenic Rooms|Adults Only|Bathtub|Satisfactory Rating|Room Service|Terrace (Hotel)|Very Good Rating|Television|Shower|Cot|Hairdryer|From 3 Stars|Good Rating|Radio|From 4 Stars|Family Friendly|Bed & Breakfast|Desk|WiFi (Public Areas)|Express Check-In / Check-Out|Ironing Board|Romantic|Boat Rental|Gay-friendly|From 2 Stars|Electric Kettle|Non-Smoking Rooms|Car Park|Concierge|Jacuzzi (Hotel)|Honeymoon|Boutique Hotel|Excellent Rating|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Central Heating,
1198140,Cosmetic Mirror|Telephone|Hotel|Reception (24/7)|Air Conditioning|Massage|Hotel Bar|Luxury Hotel|Television|Business Hotel|Shower|Spa Hotel|Hairdryer|Beach|From 3 Stars|Convention Hotel|Desk|WiFi (Public Areas)|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|From 2 Stars|Business Centre|Conference Rooms|3 Star|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Car Park|Jacuzzi (Hotel)|Flatscreen TV|Large Groups|Computer with Internet|Fridge|WiFi (Rooms)|Washing Machine|Lift|Central Heating,
1199590,Sailing|Hotel|Sitting Area (Rooms)|Bathtub|Hiking Trail|Luxury Hotel|Television|Shower|Cot|Hairdryer|Radio|Table Tennis|WiFi (Public Areas)|Surfing|Openable Windows|Free WiFi (Combined)|Tennis Court|Sauna|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
1200014,Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hotel Bar|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Hairdryer|From 3 Stars|Good Rating|4 Star|From 4 Stars|Table Tennis|Family Friendly|Room Service (24/7)|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Design Hotel|Free WiFi (Combined)|Tennis Court|Romantic|Gay-friendly|From 2 Stars|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fitness|Boutique Hotel|Excellent Rating|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
1205730,Airport Shuttle|Hotel|Senior Travellers|Reception (24/7)|Wheelchair Accessible|Hotel Bar|Hiking Trail|Terrace (Hotel)|Business Hotel|Shower|Ski Resort|Accessible Parking|Organised Activities|WiFi (Public Areas)|Horse Riding|Openable Windows|Restaurant|Free WiFi (Combined)|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Honeymoon|Large Groups|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating,
1206326,Satisfactory Rating|Very Good Rating|Beach|Good Rating|House / Apartment|Car Park|Excellent Rating,
1206668,Satellite TV|Golf Course|Safe (Hotel)|Telephone|Hotel|Convenience Store|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Sun Umbrellas|Bathtub|Satisfactory Rating|Room Service|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Casino (Hotel)|From 3 Stars|Good Rating|Radio|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Laundry Service|Ironing Board|Tennis Court|Romantic|From 2 Stars|Business Centre|Bowling|Conference Rooms|3 Star|Electric Kettle|Self Catering|Non-Smoking Rooms|Car Park|Concierge|Jacuzzi (Hotel)|Large Groups|Excellent Rating|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift|Central Heating,
1207322,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Sun Umbrellas|Massage|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Swimming Pool (Outdoor)|Cot|Hairdryer|From 3 Stars|Good Rating|Family Friendly|Tennis Court (Indoor)|WiFi (Public Areas)|Horse Riding|Openable Windows|Spa (Wellness Facility)|Restaurant|Tennis Court|Romantic|From 2 Stars|Solarium|3 Star|Sauna|Bike Rental|Car Park|Safe (Rooms)|Fitness|Jacuzzi (Hotel)|Honeymoon|Singles|WiFi (Rooms)|Swimming Pool (Combined Filter)|Central Heating,
1210790,Golf Course|Telephone|Sitting Area (Rooms)|On-Site Boutique Shopping|Reception (24/7)|Air Conditioning|Country Hotel|Cable TV|Hotel Bar|Club Hotel|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|Good Rating|Radio|Deck Chairs|Family Friendly|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Ironing Board|Romantic|Sauna|Electric Kettle|House / Apartment|Bike Rental|Self Catering|Non-Smoking Rooms|Playground|Car Park|Concierge|Fitness|Swimming Pool (Indoor)|Fan|Jacuzzi (Hotel)|Large Groups|Computer with Internet|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift|Central Heating,
1211592,Telephone|Hotel|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Hairdryer|Health Retreat|Beach|From 3 Stars|Good Rating|Radio|4 Star|From 4 Stars|Deck Chairs|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Restaurant|Ironing Board|Romantic|From 2 Stars|Conference Rooms|Electric Kettle|Self Catering|Car Park|Concierge|Fan|Jacuzzi (Hotel)|Computer with Internet|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift,
1219938,Pool Table|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Guest House|Shower|Cot|Hairdryer|Good Rating|Radio|Openable Windows|Electric Kettle|Non-Smoking Rooms|Car Park|Fitness|Excellent Rating|Central Heating,
1220342,Satellite TV|Golf Course|Resort|Diving|Cosmetic Mirror|Safe (Hotel)|Telephone|Reception (24/7)|Air Conditioning|Country Hotel|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Television|Business Hotel|Direct beach access|Shower|Spa Hotel|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Family Friendly|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Spa (Wellness Facility)|Restaurant|Bungalows|Laundry Service|Free WiFi (Combined)|Romantic|From 2 Stars|Business Centre|Conference Rooms|3 Star|Sauna|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fitness|Jacuzzi (Hotel)|Honeymoon|Childcare|Pet Friendly|Volleyball|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas),
1220450,Satellite TV|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|2 Star|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Spa Hotel|Cot|Hairdryer|Ski Resort|Good Rating|Radio|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Business Centre|Conference Rooms|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fan|Flatscreen TV|Large Groups|Computer with Internet|Pet Friendly|WiFi (Rooms)|Lift|Central Heating,
1228112,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Convenience Store|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Sun Umbrellas|Hotel Bar|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Nightclub|Beach|From 3 Stars|Organised Activities|Deck Chairs|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Romantic|From 2 Stars|Business Centre|Halal Food|3 Star|Sauna|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Fan|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating,
1228758,Satisfactory Rating|Beach|Good Rating|Family Friendly|House / Apartment|Self Catering|Car Park|Swimming Pool (Combined Filter),
